pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT2G32160-AT2G32170,9-10,10-11,-ALTA,0,248,0,194,0,278,110,0,105,0,151,1,ALTA,AT2G32160,AT2G32170,AT2G32160-AT2G321709-10-ALTA,720,0,1,366,one,366
AT2G33110-AT2G33120,1-2,1-2,-ALTD,0,31,0,23,0,53,652,11,778,4,1300,9,ALTD,AT2G33110,AT2G33120,AT2G33110-AT2G331201-2-ALTD,107,0,24,2730,one,113.75
AT5G61060-AT5G61070,6-7,6-7,-ALTD,115,3,136,0,205,2,0,3,0,6,0,22,ALTD,AT5G61060,AT5G61070,AT5G61060-AT5G610706-7-ALTD,5,456,31,0,one,91.2
AT3G61990-AT3G62000,8-9,8-9,-ALTD,0,41,0,24,0,34,105,2,95,3,194,3,ALTD,AT3G61990,AT3G62000,AT3G61990-AT3G620008-9-ALTD,99,0,8,394,one,49.25
AT3G47350-AT3G47360,1-2,1-2,+IR,0,3,0,9,0,7,91,0,65,5,103,2,IR,AT3G47350,AT3G47360,AT3G47350-AT3G473601-2+IR,19,0,7,259,one,37
AT2G30750-AT2G30770,3-4,3-4,+IR,0,11,0,1,0,4,24,1,26,0,43,3,IR,AT2G30750,AT2G30770,AT2G30750-AT2G307703-4+IR,16,0,4,93,one,23.25
AT4G00960-AT4G00970,3-4,4-5,+ALTD;+ALTA,2,0,2,0,12,1,0,149,0,134,0,193,ALTP,AT4G00960,AT4G00970,AT4G00960-AT4G009703-4+ALTD;+ALTA,1,16,476,0,one,16
AT1G20693-AT1G20696,6-7,6-7,-ALTD;+ALTA,0,1588,0,2080,0,2791,1339,126,2036,131,2797,250,ALTP,AT1G20693,AT1G20696,AT1G20693-AT1G206966-7-ALTD;+ALTA,6459,0,507,6172,one,12.1735700197239
AT1G66690-AT1G66700,1-2,1-2,+IR,2,0,5,0,5,1,0,0,0,0,0,1,IR,AT1G66690,AT1G66700,AT1G66690-AT1G667001-2+IR,1,12,1,0,one,12
AT1G75880-AT1G75890,2-3,2-3,-ALTD,35,6,28,1,66,9,0,3,0,3,0,3,ALTD,AT1G75880,AT1G75890,AT1G75880-AT1G758902-3-ALTD,16,129,9,0,one,8.0625
AT2G02380-AT2G02390,3-4,3-4,-ALTA,0,3,0,1,0,3,183,28,217,26,308,38,ALTA,AT2G02380,AT2G02390,AT2G02380-AT2G023903-4-ALTA,7,0,92,708,one,7.69565217391304
AT4G15215-AT4G15230,8-9,8-9,+ALTA,9,3,3,0,12,3,0,0,0,3,0,3,ALTA,AT4G15215,AT4G15230,AT4G15215-AT4G152308-9+ALTA,6,24,6,0,one,4
AT4G21400-AT4G21410,2-3,2-3,+ALTA;-ALTD,26,13,24,9,52,10,0,25,0,38,0,67,ALTP,AT4G21400,AT4G21410,AT4G21400-AT4G214102-3+ALTA;-ALTD,32,102,130,0,one,3.1875
AT2G43820-AT2G43840,1-2,1-2,-ALTD;+ALTA,0,215,0,436,0,420,1,3,7,1,14,3,ALTP,AT2G43820,AT2G43840,AT2G43820-AT2G438401-2-ALTD;+ALTA,1071,0,7,22,one,3.14285714285714
AT1G47550-AT1G47560,17-18,17-18,-ALTD,172,47,177,58,273,98,0,3,0,4,0,11,ALTD,AT1G47550,AT1G47560,AT1G47550-AT1G4756017-18-ALTD,203,622,18,0,one,3.064039408867
AT1G36160-AT1G36180,6-7,6-7,+IR,0,127,0,177,0,281,31,12,25,2,33,17,IR,AT1G36160,AT1G36180,AT1G36160-AT1G361806-7+IR,585,0,31,89,one,2.87096774193548
AT1G31280-AT1G31290,2-3,2-3,+IR,0,23,0,41,0,76,3,0,4,0,3,4,IR,AT1G31280,AT1G31290,AT1G31280-AT1G312902-3+IR,140,0,4,10,one,2.5
AT3G51340-AT3G51350,4-5,4-5,+IR,6,3,13,1,12,9,0,8,0,2,0,3,IR,AT3G51340,AT3G51350,AT3G51340-AT3G513504-5+IR,13,31,13,0,one,2.38461538461538
AT1G61420-AT1G61460,3-4,4-5,+ALTA,9,4,5,0,7,5,0,3,0,6,0,9,ALTA,AT1G61420,AT1G61460,AT1G61420-AT1G614603-4+ALTA,9,21,18,0,one,2.33333333333333
AT4G17470-AT4G17480,7-8,6-7,+IR,0,41,0,55,0,135,1,1,7,2,6,3,IR,AT4G17470,AT4G17480,AT4G17470-AT4G174807-8+IR,231,0,6,14,one,2.33333333333333
AT4G17470-AT4G17480,8-9,7-8,+IR,0,52,0,74,0,166,2,0,9,1,6,7,IR,AT4G17470,AT4G17480,AT4G17470-AT4G174808-9+IR,292,0,8,17,one,2.125
AT1G67440-AT1G67460,2-3,2-3,+IR,0,246,0,313,0,494,14,12,11,2,25,10,IR,AT1G67440,AT1G67460,AT1G67440-AT1G674602-3+IR,1053,0,24,50,one,2.08333333333333
AT1G27170-AT1G27180,1-2,2-3,+IR,0,1,0,14,0,14,28,16,32,5,40,29,IR,AT1G27170,AT1G27180,AT1G27170-AT1G271801-2+IR,29,0,50,100,one,2
AT1G52430-AT1G52450,2-3,2-3,+IR,0,3,0,0,0,1,4,2,2,0,2,2,IR,AT1G52430,AT1G52450,AT1G52430-AT1G524502-3+IR,4,0,4,8,one,2
AT3G57460-AT3G57470,2-3,10-11,+ALTD,11,3,6,7,23,10,0,152,0,118,0,181,ALTD,AT3G57460,AT3G57470,AT3G57460-AT3G574702-3+ALTD,20,40,451,0,one,2
AT4G00960-AT4G00970,2-3,3-4,+IR,0,2,0,2,0,4,224,104,190,99,247,151,IR,AT4G00960,AT4G00970,AT4G00960-AT4G009702-3+IR,8,0,354,661,one,1.86723163841808
AT5G04680-AT5G04700,5-6,6-7,+IR,0,18,0,11,0,29,17,8,18,11,20,13,IR,AT5G04680,AT5G04700,AT5G04680-AT5G047005-6+IR,58,0,32,55,one,1.71875
AT5G28320-AT5G28400,8-9,6-7,+ALTA;+ALTD,0,154,0,157,0,220,79,45,76,54,110,61,ALTP,AT5G28320,AT5G28400,AT5G28320-AT5G284008-9+ALTA;+ALTD,531,0,160,265,one,1.65625
AT3G14130-AT3G14150,3-4,3-4,+IR,0,31,0,47,0,74,111,44,95,72,115,86,IR,AT3G14130,AT3G14150,AT3G14130-AT3G141503-4+IR,152,0,202,321,one,1.58910891089109
AT4G15215-AT4G15230,10-11,10-11,+IR,0,6,0,11,0,21,2,2,1,0,3,2,IR,AT4G15215,AT4G15230,AT4G15215-AT4G1523010-11+IR,38,0,4,6,one,1.5
AT5G07770-AT5G07780,11-12,9-10,+IR,44,37,28,16,48,28,0,0,0,1,0,5,IR,AT5G07770,AT5G07780,AT5G07770-AT5G0778011-12+IR,81,120,6,0,one,1.48148148148148
AT5G23770-AT5G23800,2-3,1-2,+IR,2,5,6,6,14,5,0,8,0,13,0,27,IR,AT5G23770,AT5G23800,AT5G23770-AT5G238002-3+IR,16,22,48,0,one,1.375
AT3G50140-AT3G50190,2-3,2-3,+IR,0,6,0,11,0,8,6,1,1,1,1,4,IR,AT3G50140,AT3G50190,AT3G50140-AT3G501902-3+IR,25,0,6,8,one,1.33333333333333
AT1G53870-AT1G53890,1-2,1-2,+ALTD;+ALTA,0,804,0,662,0,864,584,501,538,399,685,538,ALTP,AT1G53870,AT1G53890,AT1G53870-AT1G538901-2+ALTD;+ALTA,2330,0,1438,1807,one,1.25660639777469
AT1G75880-AT1G75890,2-3,2-3,-ALTA,0,41,0,29,0,75,3,0,1,2,1,2,ALTA,AT1G75880,AT1G75890,AT1G75880-AT1G758902-3-ALTA,145,0,4,5,one,1.25
AT5G59650-AT5G59680,3-4,3-4,+IR,12,3,4,9,6,6,0,16,0,16,0,24,IR,AT5G59650,AT5G59680,AT5G59650-AT5G596803-4+IR,18,22,56,0,one,1.22222222222222
AT4G16940-AT4G16960,2-3,2-3,+ALTA;-ALTD,0,0,0,1,0,1,7,16,13,9,30,16,ALTP,AT4G16940,AT4G16960,AT4G16940-AT4G169602-3+ALTA;-ALTD,2,0,41,50,one,1.21951219512195
AT4G36270-AT4G36280,11-12,11-12,+IR,0,18,0,18,0,19,25,20,6,7,21,16,IR,AT4G36270,AT4G36280,AT4G36270-AT4G3628011-12+IR,55,0,43,52,one,1.2093023255814
AT4G14096-AT4G14103,3-4,2-3,+IR,0,65,0,70,0,155,3,2,1,3,5,4,IR,AT4G14096,AT4G14103,AT4G14096-AT4G141033-4+IR,290,0,9,9,one,1
AT4G14096-AT4G14103,3-4,2-3,+ALTA,0,65,0,70,0,155,2,3,3,1,4,5,ALTA,AT4G14096,AT4G14103,AT4G14096-AT4G141033-4+ALTA,290,0,9,9,one,1
AT4G04750-AT4G04760,15-16,14-15,+IR,0,111,0,89,0,208,2,13,17,6,7,7,IR,AT4G04750,AT4G04760,AT4G04750-AT4G0476015-16+IR,408,0,26,26,one,1
AT4G04750-AT4G04760,15-16,14-15,-ALTD,0,111,0,89,0,208,13,2,6,17,7,7,ALTD,AT4G04750,AT4G04760,AT4G04750-AT4G0476015-16-ALTD,408,0,26,26,one,1
AT5G28320-AT5G28400,8-9,6-7,+ALTD,81,73,76,81,106,114,0,124,0,130,0,171,ALTD,AT5G28320,AT5G28400,AT5G28320-AT5G284008-9+ALTD,268,263,425,0,one,0.98134328358209
AT1G30410-AT1G30420,16-17,14-15,-ALTA,0,72,0,53,0,94,13,8,1,8,11,11,ALTA,AT1G30410,AT1G30420,AT1G30410-AT1G3042016-17-ALTA,219,0,27,25,one,0.925925925925926
AT4G36270-AT4G36280,15-16,15-16,+ALTD,8,11,16,13,23,28,0,29,0,15,0,34,ALTD,AT4G36270,AT4G36280,AT4G36270-AT4G3628015-16+ALTD,52,47,78,0,one,0.903846153846154
AT4G16940-AT4G16960,2-3,2-3,+IR,0,0,0,1,0,1,16,7,9,13,16,30,IR,AT4G16940,AT4G16960,AT4G16940-AT4G169602-3+IR,2,0,50,41,one,0.82
AT5G59650-AT5G59680,3-4,3-4,+ALTD;-ALTA,3,12,9,4,6,6,0,16,0,16,0,24,ALTP,AT5G59650,AT5G59680,AT5G59650-AT5G596803-4+ALTD;-ALTA,22,18,56,0,one,0.818181818181818
AT5G41360-AT5G41370,6-7,6-7,+IR,0,73,0,59,0,107,114,128,81,114,118,141,IR,AT5G41360,AT5G41370,AT5G41360-AT5G413706-7+IR,239,0,383,313,one,0.817232375979112
AT3G48780-AT3G48790,10-11,6-7,+IR,53,85,49,85,116,115,0,2,0,3,0,3,IR,AT3G48780,AT3G48790,AT3G48780-AT3G4879010-11+IR,285,218,8,0,one,0.764912280701754
AT1G65110-AT1G65120,11-12,10-11,+IR,0,0,0,1,0,1,5,8,5,4,4,7,IR,AT1G65110,AT1G65120,AT1G65110-AT1G6512011-12+IR,2,0,19,14,one,0.736842105263158
AT3G55700-AT3G55710,1-2,1-2,+IR,0,2,0,2,0,4,9,1,5,19,12,17,IR,AT3G55700,AT3G55710,AT3G55700-AT3G557101-2+IR,8,0,37,26,one,0.702702702702703
AT4G05460-AT4G05497,1-2,1-2,+IR,31,41,33,52,63,88,0,1,0,4,0,5,IR,AT4G05460,AT4G05497,AT4G05460-AT4G054971-2+IR,181,127,10,0,one,0.701657458563536
AT4G04750-AT4G04760,16-17,15-16,+IR,0,126,0,107,0,222,5,14,13,7,3,9,IR,AT4G04750,AT4G04760,AT4G04750-AT4G0476016-17+IR,455,0,30,21,one,0.7
AT1G53430-AT1G53440,8-9,8-9,+IR,0,120,0,117,0,165,27,38,37,44,38,69,IR,AT1G53430,AT1G53440,AT1G53430-AT1G534408-9+IR,402,0,151,102,one,0.675496688741722
AT5G66620-AT5G66630,6-7,5-6,+IR,7,9,4,7,7,12,0,12,0,4,0,8,IR,AT5G66620,AT5G66630,AT5G66620-AT5G666306-7+IR,28,18,24,0,one,0.642857142857143
AT5G56240-AT5G56250,3-4,3-4,-ALTA,69,139,101,117,140,249,0,140,0,88,0,165,ALTA,AT5G56240,AT5G56250,AT5G56240-AT5G562503-4-ALTA,505,310,393,0,one,0.613861386138614
AT3G47350-AT3G47360,3-4,3-4,+IR,4,0,1,5,2,7,0,57,0,63,0,94,IR,AT3G47350,AT3G47360,AT3G47350-AT3G473603-4+IR,12,7,214,0,one,0.583333333333333
AT4G24340-AT4G24350,5-6,5-6,+IR,0,7,0,2,0,1,325,597,223,442,409,656,IR,AT4G24340,AT4G24350,AT4G24340-AT4G243505-6+IR,10,0,1695,957,one,0.564601769911504
AT3G59320-AT3G59330,3-4,2-3,+IR,20,45,25,32,34,64,0,66,0,50,0,66,IR,AT3G59320,AT3G59330,AT3G59320-AT3G593303-4+IR,141,79,182,0,one,0.560283687943262
AT4G13870-AT4G13885,4-5,5-6,+ALTD,0,30,0,46,0,58,6,28,10,17,20,20,ALTD,AT4G13870,AT4G13885,AT4G13870-AT4G138854-5+ALTD,134,0,65,36,one,0.553846153846154
AT3G57460-AT3G57470,2-3,10-11,+IR,3,11,7,6,10,23,0,152,0,118,0,181,IR,AT3G57460,AT3G57470,AT3G57460-AT3G574702-3+IR,40,20,451,0,one,0.5
AT3G48780-AT3G48790,11-12,7-8,-ALTD;-ALTA,93,115,42,167,104,221,0,1,0,0,0,4,ALTP,AT3G48780,AT3G48790,AT3G48780-AT3G4879011-12-ALTD;-ALTA,503,239,5,0,one,0.475149105367793
AT3G61990-AT3G62000,4-5,4-5,+ALTA,0,52,0,44,0,57,52,75,30,89,68,152,ALTA,AT3G61990,AT3G62000,AT3G61990-AT3G620004-5+ALTA,153,0,316,150,one,0.474683544303797
AT1G27020-AT1G27030,4-5,4-5,+IR,6,7,6,13,1,8,0,42,0,78,0,137,IR,AT1G27020,AT1G27030,AT1G27020-AT1G270304-5+IR,28,13,257,0,one,0.464285714285714
AT4G31100-AT4G31110,1-2,1-2,+IR,0,0,0,0,0,1,1,4,3,0,1,7,IR,AT4G31100,AT4G31110,AT4G31100-AT4G311101-2+IR,1,0,11,5,one,0.454545454545455
AT2G29190-AT2G29200,1-2,1-2,-ALTA,31,88,26,63,78,148,0,30,0,11,0,82,ALTA,AT2G29190,AT2G29200,AT2G29190-AT2G292001-2-ALTA,299,135,123,0,one,0.451505016722408
AT4G34640-AT4G34650,4-5,4-5,+IR,0,419,0,349,0,611,19,40,18,40,25,58,IR,AT4G34640,AT4G34650,AT4G34640-AT4G346504-5+IR,1379,0,138,62,one,0.449275362318841
AT5G20940-AT5G20950,8-9,9-10,+ALTD,10,6,1,6,1,15,0,344,0,362,0,692,ALTD,AT5G20940,AT5G20950,AT5G20940-AT5G209508-9+ALTD,27,12,1398,0,one,0.444444444444444
AT3G51440-AT3G51450,3-4,3-4,+IR,3,4,4,10,3,10,0,132,0,299,0,272,IR,AT3G51440,AT3G51450,AT3G51440-AT3G514503-4+IR,24,10,703,0,one,0.416666666666667
AT1G73450-AT1G73460,1-2,1-2,+IR,14,27,7,18,17,47,0,120,0,119,0,157,IR,AT1G73450,AT1G73460,AT1G73450-AT1G734601-2+IR,92,38,396,0,one,0.41304347826087
AT1G28570-AT1G28580,1-2,1-2,+IR,0,58,0,35,0,81,98,238,85,154,111,327,IR,AT1G28570,AT1G28580,AT1G28570-AT1G285801-2+IR,174,0,719,294,one,0.408901251738526
AT5G04110-AT5G04130,6-7,12-13,+ALTA,23,45,22,55,34,97,0,347,0,329,0,664,ALTA,AT5G04110,AT5G04130,AT5G04110-AT5G041306-7+ALTA,197,79,1340,0,one,0.401015228426396
AT4G36270-AT4G36280,1-2,1-2,+IR,1,4,3,8,8,18,0,14,0,30,0,53,IR,AT4G36270,AT4G36280,AT4G36270-AT4G362801-2+IR,30,12,97,0,one,0.4
AT1G24265-AT1G24267,5-6,3-4,+IR,14,18,10,18,4,34,0,163,0,136,0,261,IR,AT1G24265,AT1G24267,AT1G24265-AT1G242675-6+IR,70,28,560,0,one,0.4
AT1G30410-AT1G30420,14-15,12-13,+IR,0,46,0,44,0,81,12,24,3,6,8,28,IR,AT1G30410,AT1G30420,AT1G30410-AT1G3042014-15+IR,171,0,58,23,one,0.396551724137931
AT4G04540-AT4G04570,6-7,6-7,+IR,0,14,0,27,0,46,118,277,93,241,190,500,IR,AT4G04540,AT4G04570,AT4G04540-AT4G045706-7+IR,87,0,1018,401,one,0.393909626719057
AT4G23420-AT4G23430,5-6,3-4,-ALTA,0,18,0,11,0,20,125,335,102,299,224,543,ALTA,AT4G23420,AT4G23430,AT4G23420-AT4G234305-6-ALTA,49,0,1177,451,one,0.383177570093458
AT3G16220-AT3G16230,2-3,9-10,+IR,102,284,86,220,128,321,0,104,0,100,0,186,IR,AT3G16220,AT3G16230,AT3G16220-AT3G162302-3+IR,825,316,390,0,one,0.383030303030303
AT2G46440-AT2G46450,4-5,4-5,+ALTA,0,142,0,81,0,110,117,425,67,133,155,353,ALTA,AT2G46440,AT2G46450,AT2G46440-AT2G464504-5+ALTA,333,0,911,339,one,0.37211855104281
AT3G62740-AT3G62750,8-9,8-9,+IR,0,2,0,4,0,3,294,772,253,711,456,1220,IR,AT3G62740,AT3G62750,AT3G62740-AT3G627508-9+IR,9,0,2703,1003,one,0.371069182389937
AT5G19460-AT5G19470,5-6,5-6,+IR,65,150,35,117,68,189,0,3,0,3,0,2,IR,AT5G19460,AT5G19470,AT5G19460-AT5G194705-6+IR,456,168,8,0,one,0.368421052631579
AT3G51640-AT3G51650,1-2,1-2,+IR,17,47,27,53,37,130,0,43,0,26,0,42,IR,AT3G51640,AT3G51650,AT3G51640-AT3G516501-2+IR,230,81,111,0,one,0.352173913043478
AT1G09480-AT1G09490,2-3,1-2,+IR,0,1,0,9,0,10,137,335,140,402,193,648,IR,AT1G09480,AT1G09490,AT1G09480-AT1G094902-3+IR,20,0,1385,470,one,0.339350180505415
AT3G45960-AT3G45970,1-2,1-2,+IR,0,0,0,10,0,1,3,51,80,115,17,135,IR,AT3G45960,AT3G45970,AT3G45960-AT3G459701-2+IR,11,0,301,100,one,0.332225913621262
AT4G21400-AT4G21410,2-3,2-3,+IR,13,26,9,24,10,52,0,25,0,38,0,67,IR,AT4G21400,AT4G21410,AT4G21400-AT4G214102-3+IR,102,32,130,0,one,0.313725490196078
AT3G59320-AT3G59330,4-5,3-4,+ALTA,0,54,0,32,0,55,5,26,5,32,27,61,ALTA,AT3G59320,AT3G59330,AT3G59320-AT3G593304-5+ALTA,141,0,119,37,one,0.310924369747899
AT5G47480-AT5G47490,9-10,10-11,+IR,62,200,47,125,75,270,0,69,0,41,0,106,IR,AT5G47480,AT5G47490,AT5G47480-AT5G474909-10+IR,595,184,216,0,one,0.309243697478992
AT1G30410-AT1G30420,26-27,24-25,+IR,23,61,18,76,44,150,0,27,0,33,0,66,IR,AT1G30410,AT1G30420,AT1G30410-AT1G3042026-27+IR,287,85,126,0,one,0.29616724738676
AT5G25040-AT5G25050,3-4,3-4,+IR,0,171,0,170,0,284,23,50,16,73,16,65,IR,AT5G25040,AT5G25050,AT5G25040-AT5G250503-4+IR,625,0,188,55,one,0.292553191489362
AT1G36160-AT1G36180,6-7,6-7,+ALTD,0,127,0,177,0,281,8,35,2,25,16,34,ALTD,AT1G36160,AT1G36180,AT1G36160-AT1G361806-7+ALTD,585,0,94,26,one,0.276595744680851
AT4G16940-AT4G16960,4-5,4-5,+IR,0,8,0,4,0,7,6,16,2,18,4,10,IR,AT4G16940,AT4G16960,AT4G16940-AT4G169604-5+IR,19,0,44,12,one,0.272727272727273
AT1G47550-AT1G47560,3-4,3-4,+ALTD,0,199,0,214,0,326,1,2,2,3,2,14,ALTD,AT1G47550,AT1G47560,AT1G47550-AT1G475603-4+ALTD,739,0,19,5,one,0.263157894736842
AT2G46440-AT2G46450,1-2,1-2,-ALTA,0,109,0,90,0,121,58,184,28,106,84,359,ALTA,AT2G46440,AT2G46450,AT2G46440-AT2G464501-2-ALTA,320,0,649,170,one,0.261941448382126
AT5G41740-AT5G41750,5-6,3-4,+IR,0,42,0,36,0,46,4,16,6,43,12,26,IR,AT5G41740,AT5G41750,AT5G41740-AT5G417505-6+IR,124,0,85,22,one,0.258823529411765
AT4G15955-AT4G15960,3-4,2-3,+IR,14,47,17,72,26,108,0,14,0,17,0,25,IR,AT4G15955,AT4G15960,AT4G15955-AT4G159603-4+IR,227,57,56,0,one,0.251101321585903
AT1G53750-AT1G53780,3-4,8-9,+IR,0,764,0,728,0,1190,32,123,28,113,50,203,IR,AT1G53750,AT1G53780,AT1G53750-AT1G537803-4+IR,2682,0,439,110,one,0.250569476082005
AT5G41120-AT5G41130,4-5,4-5,+IR,4,10,5,8,1,22,0,28,0,20,0,44,IR,AT5G41120,AT5G41130,AT5G41120-AT5G411304-5+IR,40,10,92,0,one,0.25
AT3G51440-AT3G51450,1-2,1-2,+IR,0,4,0,10,0,12,20,137,53,139,38,169,IR,AT3G51440,AT3G51450,AT3G51440-AT3G514501-2+IR,26,0,445,111,one,0.249438202247191
AT2G32530-AT2G32540,2-3,2-3,+IR,48,155,10,62,33,148,0,204,0,177,0,293,IR,AT2G32530,AT2G32540,AT2G32530-AT2G325402-3+IR,365,91,674,0,one,0.249315068493151
AT3G13020-AT3G13030,1-2,3-4,+IR,0,6,0,9,0,8,19,35,12,51,13,94,IR,AT3G13020,AT3G13030,AT3G13020-AT3G130301-2+IR,23,0,180,44,one,0.244444444444444
AT4G27820-AT4G27830,2-3,2-3,+IR,33,87,3,67,33,132,0,287,0,263,0,439,IR,AT4G27820,AT4G27830,AT4G27820-AT4G278302-3+IR,286,69,989,0,one,0.241258741258741
AT1G30410-AT1G30420,6-7,4-5,+ALTD,4,28,5,26,19,63,0,8,0,7,0,13,ALTD,AT1G30410,AT1G30420,AT1G30410-AT1G304206-7+ALTD,117,28,28,0,one,0.239316239316239
AT1G30410-AT1G30420,16-17,14-15,+IR,21,51,6,47,15,79,0,21,0,9,0,22,IR,AT1G30410,AT1G30420,AT1G30410-AT1G3042016-17+IR,177,42,52,0,one,0.23728813559322
AT3G48780-AT3G48790,8-9,4-5,+IR,50,179,38,211,70,282,0,0,0,2,0,4,IR,AT3G48780,AT3G48790,AT3G48780-AT3G487908-9+IR,672,158,6,0,one,0.235119047619048
AT1G08890-AT1G08900,13-14,13-14,+IR,0,28,0,44,0,44,46,200,52,184,46,231,IR,AT1G08890,AT1G08900,AT1G08890-AT1G0890013-14+IR,116,0,615,144,one,0.234146341463415
AT3G45960-AT3G45970,2-3,2-3,+IR,0,0,0,3,0,1,11,83,79,205,11,146,IR,AT3G45960,AT3G45970,AT3G45960-AT3G459702-3+IR,4,0,434,101,one,0.232718894009217
AT4G21400-AT4G21410,4-5,5-6,-ALTA,17,35,5,28,9,72,0,59,0,52,0,79,ALTA,AT4G21400,AT4G21410,AT4G21400-AT4G214104-5-ALTA,135,31,190,0,one,0.22962962962963
AT1G63470-AT1G63480,1-2,1-2,+IR,20,43,7,59,23,116,0,25,0,18,0,48,IR,AT1G63470,AT1G63480,AT1G63470-AT1G634801-2+IR,218,50,91,0,one,0.229357798165138
AT3G23550-AT3G23560,1-2,1-2,+IR,10,34,6,41,6,22,0,29,0,37,0,55,IR,AT3G23550,AT3G23560,AT3G23550-AT3G235601-2+IR,97,22,121,0,one,0.22680412371134
AT1G31690-AT1G31710,3-4,3-4,+IR,15,44,7,43,24,119,0,16,0,33,0,39,IR,AT1G31690,AT1G31710,AT1G31690-AT1G317103-4+IR,206,46,88,0,one,0.223300970873786
AT4G08480-AT4G08500,6-7,6-7,-ALTA,14,76,18,61,20,98,0,112,0,103,0,153,ALTA,AT4G08480,AT4G08500,AT4G08480-AT4G085006-7-ALTA,235,52,368,0,one,0.221276595744681
AT1G27020-AT1G27030,3-4,3-4,+IR,0,4,0,10,0,7,16,47,11,43,15,100,IR,AT1G27020,AT1G27030,AT1G27020-AT1G270303-4+IR,21,0,190,42,one,0.221052631578947
AT4G11830-AT4G11840,8-9,7-8,-ALTD,32,190,43,177,74,309,0,90,0,84,0,114,ALTD,AT4G11830,AT4G11840,AT4G11830-AT4G118408-9-ALTD,676,149,288,0,one,0.220414201183432
AT5G51370-AT5G51380,1-2,1-2,+IR,7,39,7,49,25,91,0,7,0,14,0,11,IR,AT5G51370,AT5G51380,AT5G51370-AT5G513801-2+IR,179,39,32,0,one,0.217877094972067
AT1G31280-AT1G31290,1-2,1-2,-ALTA,2,24,7,23,10,41,0,0,0,1,0,3,ALTA,AT1G31280,AT1G31290,AT1G31280-AT1G312901-2-ALTA,88,19,4,0,one,0.215909090909091
AT3G23470-AT3G23480,12-13,12-13,+IR,0,7,0,4,0,14,27,195,61,216,72,341,IR,AT3G23470,AT3G23480,AT3G23470-AT3G2348012-13+IR,25,0,752,160,one,0.212765957446809
AT4G15215-AT4G15230,21-22,21-22,+IR,9,12,1,9,1,31,0,16,0,8,0,13,IR,AT4G15215,AT4G15230,AT4G15215-AT4G1523021-22+IR,52,11,37,0,one,0.211538461538462
AT2G32160-AT2G32170,12-13,13-14,+IR,95,305,56,297,67,443,0,174,0,195,0,281,IR,AT2G32160,AT2G32170,AT2G32160-AT2G3217012-13+IR,1045,218,650,0,one,0.208612440191388
AT4G00960-AT4G00970,5-6,6-7,+IR,0,11,0,8,0,25,34,131,44,179,37,243,IR,AT4G00960,AT4G00970,AT4G00960-AT4G009705-6+IR,44,0,553,115,one,0.207956600361664
AT3G03330-AT3G03350,6-7,6-7,+IR,0,140,0,195,0,273,6,32,5,32,13,54,IR,AT3G03330,AT3G03350,AT3G03330-AT3G033506-7+IR,608,0,118,24,one,0.203389830508475
AT4G10150-AT4G10160,2-3,2-3,+IR,18,55,7,42,11,81,0,2,0,2,0,4,IR,AT4G10150,AT4G10160,AT4G10150-AT4G101602-3+IR,178,36,8,0,one,0.202247191011236
AT1G29730-AT1G29740,20-21,21-22,+IR,1,17,2,4,4,14,0,4,0,0,0,1,IR,AT1G29730,AT1G29740,AT1G29730-AT1G2974020-21+IR,35,7,5,0,one,0.2
AT1G30410-AT1G30420,3-4,1-2,+IR,14,58,10,37,8,67,0,15,0,12,0,17,IR,AT1G30410,AT1G30420,AT1G30410-AT1G304203-4+IR,162,32,44,0,one,0.197530864197531
AT3G28070-AT3G28080,1-2,1-2,+IR,79,207,8,175,66,394,0,276,0,233,0,379,IR,AT3G28070,AT3G28080,AT3G28070-AT3G280801-2+IR,776,153,888,0,one,0.197164948453608
